735	2	A
737	2	A
743	4	M
749	4	M
756	2	A
758	2	A
759	3	M
760	2	A
762	2	A
763	2	A
765	3	M
768	2	M
771	4	M
776	3	M
776	4	M
778	2	M
783	2	A
784	3	M
784	2	M
785	2	A
785	3	M
785	3	M
785	2	M
790	2	A
790	2	A
791	2	A
794	2	M
798	2	A
798	2	M
802	3	M
808	2	M
810	2	A
810	2	M
811	3	M
811	2	M
814	2	A
822	2	A
826	3	M
827	2	A
831	2	A
831	2	A
831	2	M
837	2	A
837	2	A
838	3	M
838	2	M
848	2	M
851	4	M
852	3	M
853	2	A
854	4	M
856	2	A
861	2	A
861	3	M
865	2	M
868	2	M
870	2	A
871	2	M
874	2	M
877	3	M
878	2	A
879	2	A
881	2	A
881	3	M
884	4	M
884	2	M
888	2	A
893	2	A
893	3	M
893	2	M
896	3	M
902	2	A
906	2	A
907	2	A
907	2	A
917	2	M
919	2	M
920	3	M
920	3	M
921	3	M
921	3	M
921	3	M
924	3	M
927	2	A
931	3	M
931	3	M
931	4	M
931	2	M
931	2	M
931	2	M
940	2	A
945	2	A
949	3	M
956	2	M
958	2	A
959	2	A
966	2	A
966	4	M
966	2	M
968	2	M
969	2	A
969	2	A
975	2	A
978	2	A
979	2	M
1000	3	M
1002	2	A
1002	3	M
1019	4	M
1020	2	A
1020	3	M
1028	2	A
1030	2	A
1033	3	M
1043	3	M
1052	3	M
1054	2	A
1054	2	A
1054	3	M
1066	3	M
1066	2	M
1068	3	M
1068	4	M
1076	3	M
1083	2	M
1084	2	A
1085	4	M
1088	2	M
1099	4	M
1101	2	M
1103	3	M
1104	2	A
1108	3	M
1110	3	M
1114	2	M
1117	4	M
1121	2	A
1121	2	A
1121	3	M
1121	4	M
1122	3	M
1126	2	A
1126	3	M
1127	2	A
1129	2	A
1132	2	A
1132	4	M
1135	2	A
1136	3	M
1137	3	M
1140	2	M
1141	2	A
1143	2	A
1143	4	M
1144	3	M
1146	2	A
1148	3	M
1152	3	M
1153	2	M
1154	3	M
1156	3	M
1161	3	M
1161	2	M
1163	4	M
1164	4	M
1165	4	M
1173	2	A
1176	3	M
1179	2	A
1179	3	M
1180	4	M
1184	4	M
1196	2	A
1207	2	A
1211	2	A
1211	2	M
1213	3	M
1214	2	M
1218	2	A
1223	2	A
1223	2	M
1224	2	A
1242	4	M
1246	2	A
1246	2	A
1251	2	A
1254	2	A
1260	3	M
1260	3	M
1261	2	M
1265	2	A
1265	2	A
1265	2	M
1266	3	M
1267	2	A
1267	3	M
1268	2	A
1270	4	M
1277	2	M
1279	2	M
1283	2	A
1285	2	A
1285	2	M
1297	3	M
1301	3	M
1308	3	M
1310	2	A
1313	2	M
1321	3	M
1327	3	M
1329	4	M
1333	2	A
1333	2	A
1335	3	M
1337	3	M
1338	2	A
1338	4	M
1338	4	M
1338	2	M
1339	2	A
1342	2	A
1363	4	M
1364	3	M
1366	4	M
1367	4	M
1371	3	M
1373	2	M
1374	2	M
1376	2	M
1376	2	M
1381	2	A
1383	2	A
1383	3	M
1383	4	M
1391	2	A
1396	2	M
1398	2	A
1400	2	A
1402	2	M
1403	2	A
1403	3	M
1403	3	M
1403	4	M
1404	3	M
1406	3	M
1410	2	A
1412	4	M
1415	2	A
1415	3	M
1418	2	A
1419	3	M
1419	2	M
1420	3	M
1426	2	A
1428	2	M
1431	2	A
1432	2	A
1432	3	M
1433	3	M
1433	3	M
1444	3	M
1450	3	M
1451	4	M
1454	2	M
1461	3	M
1461	3	M
1465	3	M
1465	3	M
1465	3	M
1466	2	A
1468	3	M
1470	2	A
1470	4	M
1473	4	M
1480	2	M
1482	4	M
1486	2	A
1486	2	M
1487	2	A
1487	4	M
1487	4	M
1487	2	M
1499	2	A
1500	2	A
1500	3	M
1503	4	M
1503	4	M
1508	2	A
1508	4	M
1510	2	A
1512	2	A
1513	4	M
1518	2	A
1518	2	M
1521	2	M
1523	4	M
1530	2	M
1531	2	A
1536	3	M
1538	3	M
1539	4	M
1542	2	A
1543	3	M
1543	3	M
1543	4	M
1543	4	M
1548	4	M
1550	3	M
1551	4	M
1552	4	M
1554	4	M
1555	2	M
1561	2	M
1573	3	M
1576	2	A
1578	3	M
1579	2	A
1580	2	A
1580	2	M
1585	3	M
1587	3	M
1587	4	M
1587	2	M
1589	3	M
1591	2	A
1592	2	A
1592	2	M
1593	2	A
1595	2	A
1597	3	M
1598	4	M
1599	3	M
1609	2	M
1610	4	M
1613	2	A
1614	3	M
1615	2	A
1620	2	A
1621	2	A
1624	2	A
1624	3	M
1624	2	M
1626	2	A
1629	2	A
1637	2	A
1638	3	M
1638	3	M
1638	3	M
1638	3	M
1638	3	M
1642	2	M
1651	2	A
1652	3	M
1654	2	A
1654	4	M
1656	2	A
1657	2	M
1662	3	M
1669	2	A
1672	4	M
1674	3	M
1680	3	M
1682	3	M
1682	2	M
1682	2	M
1683	2	A
1683	2	A
1683	2	A
1683	2	A
1684	2	A
1689	2	M
1695	2	A
1697	3	M
1703	2	M
1707	4	M
1709	2	A
1712	3	M
1712	4	M
1717	2	M
1718	2	M
1722	3	M
1724	2	A
1725	3	M
1726	3	M
1730	2	A
1732	2	A
1735	3	M
1740	4	M
1743	2	M
1757	2	A
1758	2	A
1759	2	A
1759	2	A
1760	2	M
1763	3	M
1764	2	A
1764	3	M
1768	2	A
1768	3	M
1768	4	M
1770	2	M
1773	3	M
1778	3	M
1779	2	A
1780	3	M
1783	3	M
1784	3	M
1784	2	M
1791	2	A
1798	2	A
1798	2	M
1800	2	A
1800	3	M
1814	2	A
1814	4	M
1814	2	M
1821	4	M
1821	2	M
1823	4	M
1825	4	M
1827	2	M
1829	2	A
1838	2	A
1838	3	M
1839	3	M
1839	2	M
1840	2	M
1842	2	A
1842	4	M
1845	3	M
1845	3	M
1849	2	M
1851	4	M
1859	2	A
1859	2	M
1865	2	A
1868	2	A
1872	4	M
1874	3	M
1875	2	M
1884	2	A
1884	2	M
1887	3	M
1890	3	M
1890	4	M
1892	2	A
1893	2	A
1899	3	M
1903	2	M
1904	2	A
1913	4	M
1914	2	A
1914	4	M
1916	2	A
1922	3	M
1927	3	M
1931	3	M
1931	4	M
1931	4	M
1931	2	M
1934	2	A
1934	2	A
1946	2	M
1949	4	M
1949	2	M
1954	2	A
1954	3	M
1966	2	A
1966	3	M
1970	2	A
1970	2	M
1974	2	A
1979	2	A
1979	2	A
1979	3	M
1984	4	M
1985	2	A
1990	2	M
1990	2	M
1990	2	M
1992	3	M
1992	2	M
2005	4	M
2007	3	M
2007	2	M
2013	2	A
2014	2	A
2015	4	M
2019	2	A
2019	2	M
2021	2	A
2023	2	M
2024	2	M
2030	3	M
2031	2	A
2031	2	A
2031	2	M
2034	2	A
2034	2	M
2035	4	M
2038	3	M
2041	3	M
2041	2	M
2042	4	M
2046	4	M
2052	2	A
2052	2	M
2060	2	M
2066	2	A
2066	2	M
2067	3	M
2072	2	A
2073	2	A
2073	3	M
2073	4	M
2078	2	A
2081	2	M
2084	2	A
2084	2	A
2084	4	M
2084	2	M
2084	2	M
2087	2	A
2088	2	A
2088	2	A
2091	4	M
2096	2	A
2096	3	M
2096	4	M
2102	2	A
2102	3	M
2102	3	M
2103	3	M
2103	4	M
2107	4	M
2111	2	A
2111	4	M
2112	2	M
2116	3	M
2116	4	M
2120	2	A
2121	4	M
2122	2	A
2122	2	A
2122	2	A
2122	3	M
2122	2	M
2126	2	A
2126	4	M
2126	4	M
2129	2	A
2129	4	M
2129	4	M
2133	4	M
2135	2	A
2135	2	A
2137	4	M
2140	2	A
2143	3	M
2145	2	A
2145	2	A
2149	2	A
2149	2	A
2152	3	M
2153	2	A
2153	4	M
2158	2	A
2158	2	A
2161	2	M
2163	2	M
2164	2	A
2164	3	M
2167	2	M
2168	2	A
2168	3	M
2168	2	M
2168	2	M
2170	2	M
2171	3	M
2175	2	A
2176	2	A
2178	2	A
2181	2	A
2184	4	M
2186	2	M
2186	2	M
2189	2	M
2194	3	M
2195	2	A
2199	2	A
2199	2	A
2199	2	M
2205	2	A
2205	2	M
2205	2	M
2206	2	A
2206	3	M
2208	2	A
2211	2	A
2211	3	M
2211	2	M
2212	2	M
2214	2	A
2214	4	M
2216	2	A
2227	2	A
2227	3	M
2228	3	M
2231	3	M
2231	4	M
2233	2	M
2234	4	M
2237	4	M
2237	2	M
2239	2	M
2251	4	M
2255	2	A
2257	2	A
2259	2	A
2260	2	A
2261	2	A
2261	4	M
2262	2	A
2262	2	M
2267	2	A
2268	2	M
2269	2	A
2270	3	M
2270	2	M
2274	2	M
2275	4	M
2281	3	M
2282	3	M
2283	2	M
2285	3	M
2287	3	M
2287	2	M
2288	2	M
2291	2	M
2292	2	A
2296	4	M
2304	2	A
2304	2	A
2304	4	M
2311	2	A
2319	3	M
2320	3	M
2326	2	A
2326	3	M
2328	3	M
2328	2	M
2329	2	A
2332	2	M
2333	2	A
2333	2	A
2336	2	A
2339	3	M
2339	3	M
2340	4	M
2342	2	A
2342	4	M
2343	2	A
2348	2	A
2348	3	M
2348	3	M
2348	4	M
2348	2	M
2350	3	M
2355	2	A
2355	3	M
2356	3	M
2358	2	M
2360	2	A
2361	3	M
2362	2	A
2362	3	M
2366	2	A
2367	2	A
2368	4	M
2369	2	M
2377	3	M
2378	3	M
2379	3	M
2381	2	A
2383	2	M
2387	3	M
2389	3	M
2389	2	M
2398	3	M
2398	3	M
2398	4	M
2400	2	A
2405	2	A
2405	2	M
2406	2	A
2407	3	M
2409	2	M
2412	3	M
2415	2	A
2417	2	A
2417	3	M
2420	2	M
2421	3	M
2423	3	M
2423	2	M
2425	3	M
2432	2	A
2432	2	A
2432	2	A
2432	3	M
2433	3	M
2439	2	A
2440	2	A
2444	2	M
2445	3	M
2448	2	M
2449	2	M
2456	2	A
2458	2	A
2460	2	M
2462	2	A
2462	3	M
2463	2	A
2466	2	M
2468	3	M
2469	2	M
2472	2	A
2472	2	A
2472	3	M
2474	2	A
2474	2	A
2485	2	M
2486	2	A
2486	3	M
2486	2	M
2486	2	M
2486	2	M
2490	3	M
2492	3	M
2492	4	M
2495	2	M
2507	2	A
2511	2	A
2511	3	M
2515	3	M
2515	2	M
2517	2	A
2521	2	A
2521	4	M
2522	2	M
2523	2	A
2524	2	A
2524	3	M
2537	2	A
2537	3	M
2541	2	A
2543	2	A
2549	3	M
2551	3	M
2553	2	M
2555	2	A
2556	3	M
2557	3	M
2561	3	M
2562	2	M
2564	3	M
2566	2	A
2571	2	M
2571	2	M
2572	2	A
2573	4	M
2575	2	A
2575	4	M
2579	3	M
2579	2	M
2583	4	M
2583	2	M
2584	3	M
2585	2	A
2585	2	A
2587	2	M
2596	4	M
2598	2	A
2600	2	M
2601	2	M
2603	2	M
2605	3	M
2609	2	A
2616	3	M
2622	2	A
2622	2	A
2622	2	M
2623	2	M
2628	2	M
2634	2	A
2637	3	M
2641	2	A
2645	3	M
2648	4	M
2650	4	M
2651	2	A
2656	2	A
2657	2	M
2661	2	A
2661	3	M
2661	4	M
2661	2	M
2668	2	A
2668	2	A
2668	2	M
2669	3	M
2670	3	M
2674	2	A
2675	3	M
2678	2	M
2683	2	A
2683	4	M
2683	2	M
2685	3	M
2685	2	M
2687	4	M
2687	2	M
2690	3	M
2691	4	M
2695	2	A
2703	3	M
2709	2	A
2710	2	A
2710	2	A
2710	3	M
2711	2	A
2714	2	M
2715	4	M
2716	2	A
2718	3	M
2719	4	M
2723	2	A
2725	2	M
2727	2	A
2727	4	M
2727	4	M
2727	4	M
2727	2	M
2731	3	M
2736	2	A
2740	2	A
2740	2	A
2740	2	M
2742	2	A
2745	2	A
2748	2	A
2750	2	A
2753	2	M
2755	2	A
2755	3	M
2755	4	M
2755	2	M
2757	3	M
2757	2	M
2768	4	M
2770	2	A
2773	3	M
2777	2	A
2777	3	M
2777	3	M
2777	3	M
2777	2	M
2777	2	M
2777	2	M
2777	2	M
2779	2	A
2781	2	A
2781	2	M
2789	2	M
2791	3	M
2793	3	M
2798	2	A
2802	2	A
2803	4	M
2805	3	M
2808	3	M
2811	2	A
2814	2	A
2815	4	M
2820	2	M
2820	2	M
2822	2	M
2823	2	M
2824	2	A
2829	4	M
2831	2	A
2831	3	M
2838	4	M
2839	2	A
2839	2	M
2842	2	M
2844	2	A
2845	2	A
2845	4	M
2846	2	A
2846	2	A
2847	2	A
2849	2	A
2849	2	A
2851	2	A
2853	2	M
2855	2	A
2857	2	M
2858	2	A
2861	2	A
2861	3	M
2868	3	M
2869	2	M
2869	2	M
2872	2	A
2872	4	M
2874	2	A
2880	3	M
2880	2	M
2881	4	M
2883	4	M
2886	2	M
2896	2	M
2899	2	A
2899	2	A
2903	3	M
2907	3	M
2909	2	A
2912	2	A
2917	2	M
2923	2	A
2923	2	M
2924	2	M
2926	2	A
2926	3	M
2926	4	M
2935	3	M
2936	4	M
2940	2	M
2943	2	A
2943	2	A
2943	4	M
2943	2	M
2945	2	M
2948	2	M
2950	2	A
2954	2	M
2957	2	A
2957	2	M
2958	2	A
2962	2	A
2962	2	A
2962	4	M
2964	3	M
2966	3	M
2968	2	M
2970	2	A
2970	2	M
2973	2	A
2973	4	M
2974	4	M
2974	2	M
2976	4	M
2981	2	A
2982	3	M
2982	3	M
2983	2	M
2984	4	M
2985	3	M
2985	3	M
2985	3	M
2986	3	M
2990	3	M
2994	2	A
3004	2	A
3007	2	A
3011	2	A
3017	2	A
3020	2	A
3026	2	A
3028	3	M
3028	2	M
3031	2	A
3031	4	M
3036	2	A
3036	2	M
3038	2	M
3045	2	A
3045	4	M
3046	3	M
3051	3	M
3053	2	A
3053	2	A
3058	2	A
3058	2	A
3058	2	A
3058	2	A
3058	3	M
3058	3	M
3058	4	M
3058	2	M
3072	2	A
3074	2	M
3079	2	M
3092	2	A
3092	2	A
3092	3	M
3101	3	M
3103	2	A
3105	2	A
3109	4	M
3110	2	A
3115	2	A
3120	2	A
3120	2	A
3126	2	A
3135	2	A
3135	4	M
3136	2	A
3137	2	A
3141	3	M
3141	2	M
3153	2	M
3155	4	M
3157	2	A
3163	2	A
3163	2	A
3163	3	M
3165	3	M
3165	2	M
3165	2	M
3167	2	A
3167	2	A
3170	2	M
3171	3	M
3179	2	M
3179	2	M
3183	2	A
3184	4	M
3188	2	A
3188	4	M
3195	4	M
3202	2	A
3204	2	M
3207	2	M
3209	2	A
3209	2	A
3216	3	M
3216	2	M
3217	4	M
3218	3	M
3220	2	A
3224	3	M
3227	4	M
3229	2	A
3234	2	A
3235	4	M
3236	3	M
3241	2	A
3241	2	A
3250	2	A
3254	2	A
3263	2	A
3268	2	A
3280	2	A
3281	2	A
3281	2	A
3281	2	A
3281	4	M
3281	2	M
3281	2	M
3281	2	M
3282	4	M
3282	2	M
3286	2	A
3286	3	M
3286	2	M
3289	3	M
3296	2	A
3296	4	M
3303	2	A
3303	2	A
3303	3	M
3303	3	M
3303	3	M
3303	2	M
3303	2	M
3310	2	A
3311	2	M
3313	2	M
3315	4	M
3320	2	M
3322	2	A
3324	2	M
3332	2	A
3335	2	M
3337	2	A
3337	2	M
3339	3	M
3342	2	A
3342	4	M
3343	3	M
3344	2	A
3349	2	A
3349	2	A
3349	4	M
3351	2	A
3354	2	M
3355	3	M
3355	2	M
3358	2	A
3361	3	M
3366	3	M
3370	2	A
3374	2	A
3376	2	A
3386	2	A
3389	2	A
3389	2	M
3398	3	M
3399	2	A
3399	2	M
3400	2	A
3408	2	A
3408	2	A
3408	2	A
3408	2	M
3411	2	A
3423	2	A
3427	2	A
3429	2	M
3438	2	A
3438	4	M
3441	2	A
3442	2	A
3444	2	A
3446	4	M
3447	3	M
3448	2	A
3453	2	A
3457	4	M
3460	2	A
3464	2	A
3470	2	A
3471	2	M
3472	2	M
3474	2	M
3477	2	A
3477	4	M
3487	2	A
3487	2	M
3491	4	M
3492	2	A
3492	2	M
3495	4	M
3495	4	M
3495	2	M
3499	2	A
3505	3	M
3509	3	M
3510	4	M
3511	2	A
3512	2	M
3514	3	M
3517	2	A
3522	2	A
3522	4	M
3522	4	M
3533	2	A
3536	2	A
3542	2	A
3542	3	M
3542	4	M
3542	2	M
3547	2	A
3547	4	M
3547	2	M
3551	2	M
3552	3	M
3555	2	M
3560	2	A
3563	3	M
3565	3	M
3565	4	M
3565	2	M
3566	2	A
3566	4	M
3568	2	M
3570	2	M
3573	3	M
3573	3	M
3580	2	A
3583	2	A
3585	2	A
3586	2	A
3591	2	A
3591	2	A
3591	3	M
3594	4	M
3594	2	M
3595	2	A
3595	3	M
3595	3	M
3598	2	A
3598	2	A
3598	2	A
3608	2	A
3612	2	A
3616	2	A
3618	3	M
3621	2	A
3621	2	A
3622	4	M
3624	2	A
3624	2	A
3624	2	M
3624	2	M
3625	2	M
3627	2	A
3629	3	M
3629	2	M
3638	3	M
3639	2	A
3645	2	A
3645	4	M
3645	2	M
3651	3	M
3651	4	M
3657	2	A
3658	2	A
3662	3	M
3666	2	A
3667	2	A
3667	2	A
3667	3	M
3669	3	M
3673	3	M
3684	2	M
3689	2	A
3690	4	M
3697	3	M
3699	2	A
3699	3	M
3700	2	A
3700	2	A
3700	3	M
3708	2	A
3708	2	M
3713	2	A
3713	2	M
3715	3	M
3719	2	M
3722	2	M
3722	2	M
3723	4	M
3724	2	A
3724	2	M
3726	2	A
3729	4	M
3737	4	M
3742	2	A
3746	2	A
3747	3	M
3755	4	M
3755	2	M
3758	2	A
3758	4	M
3758	4	M
3759	4	M
3761	2	A
3762	2	A
3762	3	M
3766	2	A
3766	2	A
3766	2	M
3767	2	A
3767	4	M
3770	4	M
3771	2	A
3771	2	M
3771	2	M
3775	2	A
3775	2	A
3775	2	A
3776	3	M
3780	2	M
3787	2	A
3796	3	M
3796	4	M
3802	2	A
3802	3	M
3804	2	A
3806	2	A
3806	2	M
3812	2	A
3815	2	A
3815	4	M
3816	3	M
3829	4	M
3831	2	M
3833	2	A
3834	3	M
3836	2	A
3838	2	A
3840	2	A
3841	4	M
3843	2	M
3846	2	M
3850	2	A
3851	4	M
3851	2	M
3853	2	A
3853	3	M
3854	4	M
3858	2	A
3860	2	A
3860	4	M
3860	2	M
3863	2	M
3866	2	A
3866	3	M
3867	2	A
3868	3	M
3871	4	M
3872	2	A
3873	3	M
3887	3	M
3890	3	M
3891	2	M
3893	4	M
3896	3	M
3901	2	A
3901	4	M
3906	2	A
3906	2	A
3915	2	A
3915	2	M
3918	2	A
3919	4	M
3920	2	A
3920	2	A
3920	2	A
3921	2	M
3926	2	A
3931	4	M
3933	2	A
3939	3	M
3939	2	M
3944	3	M
3947	2	M
3956	2	A
3956	2	A
3956	3	M
3957	3	M
3957	4	M
3959	3	M
3961	4	M
3962	2	A
3962	3	M
3962	3	M
3962	4	M
3962	2	M
3962	2	M
3967	2	A
3969	2	A
3974	4	M
3974	2	M
3978	2	M
3982	2	A
3984	2	M
3985	2	M
3986	3	M
3989	2	A
3989	2	A
3989	3	M
3993	2	A
3995	2	M
3997	3	M
3998	2	A
3998	3	M
3999	2	M
4011	2	A
4011	2	A
4015	3	M
4019	2	A
4027	4	M
4030	2	M
4033	2	A
4049	3	M
4051	4	M
4053	2	A
4053	2	A
4054	4	M
4056	2	A
4056	2	A
4056	2	M
4056	2	M
4059	3	M
4061	2	A
4063	2	M
4064	2	A
4064	4	M
4066	3	M
4070	2	A
4070	2	M
4074	2	M
4083	3	M
4084	2	M
4092	2	A
4097	2	M
4100	4	M
4105	3	M
4110	4	M
4110	2	M
4116	2	A
4126	2	A
4127	2	A
4130	3	M
4133	2	M
4137	2	A
4137	3	M
4142	2	A
4142	2	A
4142	4	M
4156	2	A
4156	2	M
4157	2	A
4159	2	A
4160	2	A
4160	3	M
4162	2	A
4162	3	M
4164	2	M
4165	2	A
4166	3	M
4166	3	M
4166	2	M
4168	4	M
4172	4	M
4179	2	M
4181	3	M
4182	2	M
4190	2	A
4190	3	M
4191	3	M
4195	2	A
4198	2	A
4198	2	A
4206	2	M
4211	3	M
4211	3	M
4212	3	M
4215	4	M
4216	2	A
4221	2	M
4224	2	A
4233	4	M
4233	2	M
4240	2	A
4240	2	M
4242	2	A
4242	3	M
4242	4	M
4243	4	M
4246	4	M
4249	3	M
4251	2	M
4253	2	A
4255	2	M
4263	2	A
4268	2	A
4268	2	M
4270	2	A
4272	2	A
4272	2	A
4278	2	M
4279	4	M
4282	4	M
4285	4	M
4289	2	A
4289	3	M
4290	2	M
4293	4	M
4294	2	A
4300	2	A
4300	2	A
4300	3	M
4304	2	A
4306	2	A
4306	4	M
4306	2	M
4307	4	M
4310	3	M
4314	3	M
4319	2	A
4321	4	M
4323	2	A
4324	3	M
4324	2	M
4336	3	M
4339	3	M
4339	4	M
4339	2	M
4339	2	M
4339	2	M
4341	2	A
4343	2	A
4344	4	M
4347	2	A
4347	4	M
4348	2	A
4348	3	M
4359	3	M
4360	2	A
4368	2	A
4368	3	M
4368	4	M
4371	2	A
4371	2	M
4373	3	M
4376	2	A
4376	2	A
4383	2	M
4386	3	M
4386	4	M
4388	3	M
4391	2	A
4395	3	M
4398	2	A
4407	4	M
4415	2	A
4421	4	M
4421	2	M
4423	2	A
4423	2	M
4425	2	A
4425	2	A
4436	2	A
4436	3	M
4438	2	M
4445	3	M
4448	2	A
4449	2	A
4451	2	A
4454	2	A
4457	2	M
4464	3	M
4466	2	A
4466	2	A
4466	2	A
4466	2	M
4468	2	A
4468	4	M
4470	2	A
4478	2	A
4481	2	A
4482	2	A
4492	4	M
4495	2	A
4495	2	A
4498	2	A
4500	3	M
4501	3	M
4503	3	M
4506	2	A
4506	2	A
4506	2	A
4508	2	M
4508	2	M
4509	2	A
4509	2	M
4510	2	M
4512	2	A
4513	2	A
4513	3	M
4516	2	M
4519	2	A
4522	2	A
4526	4	M
4528	2	A
4543	4	M
4544	2	M
4546	2	A
4546	2	M
4546	2	M
4550	2	A
4553	2	A
4555	2	A
4558	2	M
4559	2	A
4569	3	M
4571	2	M
4571	2	M
4575	2	M
4580	2	A
4583	3	M
4597	2	A
4598	2	A
4598	2	A
4600	2	A
4601	3	M
4601	3	M
4601	4	M
4601	2	M
4612	2	M
4615	4	M
4617	2	A
4620	2	M
4621	2	A
4621	2	A
4624	2	A
4625	2	A
4625	2	M
4626	3	M
4630	4	M
4634	2	A
4634	2	A
4634	3	M
4634	3	M
4634	4	M
4634	2	M
4635	3	M
4635	2	M
4637	3	M
4640	3	M
4642	3	M
4643	4	M
4651	2	A
4654	4	M
4655	2	A
4655	4	M
4655	2	M
4657	4	M
4658	2	A
4658	3	M
4665	3	M
4665	3	M
4670	3	M
4673	3	M
4676	3	M
4676	2	M
4676	2	M
4677	4	M
4679	2	M
4689	2	A
4689	3	M
4694	3	M
4698	2	A
4698	2	M
4707	2	A
4707	2	A
4712	2	A
4721	3	M
4725	2	A
4725	3	M
4728	3	M
4731	2	M
4734	2	A
4734	2	M
4735	2	A
4735	2	A
4735	2	A
4737	2	A
4739	2	A
4743	3	M
4752	2	A
4752	3	M
4752	3	M
4752	3	M
4755	2	M
4758	2	M
4760	2	A
4760	2	A
4760	2	M
4762	4	M
4764	2	M
4768	2	M
4776	2	A
4777	2	A
4778	2	A
4782	2	A
4786	2	A
4786	3	M
4790	2	A
4790	3	M
4791	2	A
4792	4	M
4798	2	M
4798	2	M
4803	2	A
4805	2	A
4806	4	M
4810	2	A
4820	2	A
4821	2	A
4821	3	M
4821	2	M
4824	2	M
4824	2	M
4827	2	A
4827	2	M
4828	3	M
4829	4	M
4832	2	A
4832	2	A
4836	2	A
4836	4	M
4840	2	A
4846	2	A
4847	2	A
4847	2	A
4848	2	A
4849	2	A
4849	3	M
4850	2	M
4852	2	A
4853	2	A
4853	2	A
4853	2	A
4853	3	M
4853	4	M
4855	3	M
4856	3	M
4861	3	M
4863	2	A
4866	2	M
4870	2	A
4872	4	M
4873	4	M
4879	4	M
4881	2	M
4886	2	A
4888	2	A
4888	4	M
4893	2	A
4893	2	A
4894	3	M
4903	2	M
4910	2	A
4911	3	M
4911	2	M
4912	2	M
4916	2	A
4919	2	A
4936	2	A
