3102	2	A
3107	2	M
3132	4	M
3140	3	M
3146	4	M
3146	4	M
3160	3	M
3161	2	M
3170	4	M
3179	3	M
3184	2	A
3199	3	M
3208	2	M
3209	3	M
3211	3	M
3212	4	M
3218	4	M
3249	2	M
3254	3	M
3255	3	M
3271	2	M
3272	2	A
3284	2	A
3284	2	A
3292	4	M
3296	3	M
3300	2	A
3308	2	A
3311	4	M
3317	3	M
3318	2	A
3321	2	M
3323	2	A
3329	2	A
3329	2	A
3340	2	A
3342	2	A
3367	2	A
3367	3	M
3372	2	M
3380	2	A
3381	2	A
3387	4	M
3396	2	A
3396	2	M
3419	2	M
3420	2	A
3430	4	M
3449	2	A
3456	4	M
3456	2	M
3457	2	A
3457	2	A
3462	2	A
3462	2	M
3465	2	M
3471	4	M
3479	2	M
3480	2	A
3496	4	M
3496	2	M
3498	3	M
3499	2	A
3499	4	M
3511	4	M
3512	4	M
3515	2	A
3515	2	M
3524	2	A
3536	4	M
3536	4	M
3553	3	M
3563	2	M
3566	2	A
3567	2	M
3577	2	A
3578	2	A
3591	3	M
3594	3	M
3602	3	M
3606	3	M
3608	2	A
3609	3	M
3610	4	M
3610	4	M
3612	2	A
3623	2	M
3624	3	M
3631	3	M
3636	3	M
3637	3	M
3639	3	M
3658	2	A
3658	2	A
3665	4	M
3668	3	M
3670	2	M
3671	4	M
3682	2	M
3686	2	A
3689	4	M
3709	2	M
3713	2	A
3721	2	M
3731	4	M
3747	2	A
3747	2	M
3757	2	A
3775	2	A
3775	2	M
3779	2	A
3783	2	A
3790	3	M
3802	2	M
3805	3	M
3805	4	M
3805	2	M
3811	2	A
3813	2	A
3815	3	M
3815	2	M
3820	2	A
3820	2	A
3820	2	M
3820	2	M
3822	3	M
3839	2	A
3844	2	A
3849	3	M
3850	4	M
3851	3	M
3857	3	M
3860	2	A
3878	2	M
3889	3	M
3891	3	M
3894	3	M
3896	2	A
3896	4	M
3906	3	M
3914	2	A
3920	4	M
3932	2	A
3942	2	M
3959	2	A
3962	3	M
3964	3	M
3965	2	A
3968	3	M
3974	2	A
3977	4	M
3982	2	M
3983	3	M
3985	3	M
3987	4	M
3989	2	M
3992	2	M
4018	4	M
4021	4	M
4034	2	M
4040	2	A
4044	2	M
4047	3	M
4055	2	M
4056	2	A
4056	2	M
4072	2	A
4072	4	M
4073	3	M
4085	2	A
4109	2	M
4110	4	M
4116	4	M
4122	2	M
4124	2	A
4131	2	A
4131	3	M
4134	2	A
4137	4	M
4145	3	M
4152	2	A
4152	3	M
4152	2	M
4153	2	A
4158	3	M
4161	3	M
4184	3	M
4197	3	M
4202	2	A
4202	3	M
4210	2	A
4216	3	M
4230	2	A
4236	2	M
4240	3	M
4243	2	M
4245	3	M
4247	2	A
4259	2	M
4263	3	M
4277	2	A
4287	2	A
4290	3	M
4290	2	M
4302	2	M
4306	3	M
4306	3	M
4307	3	M
4310	2	A
4311	2	M
4313	2	M
4313	2	M
4317	2	M
4319	3	M
4324	2	A
4328	2	M
4335	2	A
4338	2	A
4341	2	A
4341	4	M
4346	2	A
4346	4	M
4346	2	M
4346	2	M
4349	2	A
4351	2	A
4351	2	A
4351	2	A
4360	3	M
4371	2	M
4374	3	M
4376	3	M
4379	2	M
4393	2	A
4396	2	A
4396	3	M
4398	2	A
4412	3	M
4419	2	M
4420	4	M
4421	2	A
4423	3	M
4425	3	M
4434	2	A
4438	2	A
4448	2	A
4461	3	M
4462	2	M
4465	2	A
4467	3	M
4468	3	M
4472	2	A
4510	2	M
4517	3	M
4519	2	A
4521	2	M
4523	2	M
4529	2	A
4531	2	A
4541	2	A
4544	3	M
4547	3	M
4558	3	M
4558	3	M
4561	2	A
4564	4	M
4567	2	A
4570	2	A
4570	3	M
4571	3	M
4584	2	A
4587	2	M
4591	4	M
4609	2	A
4609	2	M
4619	2	A
4624	2	A
4632	3	M
4632	3	M
4633	2	A
4643	4	M
4646	2	A
4648	2	M
4662	3	M
4670	2	M
4671	3	M
4673	2	A
4677	2	A
4683	4	M
4707	2	A
4707	4	M
4707	4	M
4707	4	M
4714	2	M
4720	2	M
4732	3	M
4735	2	A
4744	2	A
4751	2	A
4756	2	A
4756	3	M
4756	3	M
4758	2	A
4764	2	A
4764	2	A
4764	4	M
4767	2	M
4777	2	A
4782	3	M
4784	2	A
4784	4	M
4787	2	M
4792	2	A
4804	2	A
4812	3	M
4824	2	M
4826	2	M
4833	2	M
4834	2	M
4837	4	M
4841	2	A
4842	4	M
4858	3	M
4860	2	M
4861	2	M
4863	4	M
4863	2	M
4866	2	A
4874	2	A
4875	4	M
4882	4	M
4886	2	A
4889	2	A
4891	3	M
4894	2	A
4896	2	M
4901	2	M
4903	2	A
4903	2	M
4920	2	A
4930	2	M
4934	4	M
4934	4	M
4935	4	M
4945	2	A
4945	2	M
4946	2	A
4959	2	M
4960	2	M
4961	3	M
4962	2	A
4963	2	A
4964	2	A
4964	3	M
4965	2	A
4967	3	M
4968	4	M
4970	4	M
4978	2	A
4979	3	M
4980	2	A
4997	4	M
5014	2	M
5020	4	M
5028	2	M
5042	2	A
5048	2	A
5051	2	A
5052	2	A
5065	3	M
5065	2	M
5068	2	A
5069	2	M
5078	2	A
5080	2	M
5089	2	M
5092	4	M
5114	3	M
5124	2	A
5124	3	M
5128	2	M
5133	3	M
5144	4	M
5145	2	A
5153	2	A
5157	2	M
5159	2	A
5159	2	M
5163	4	M
5166	2	A
5171	2	M
5175	2	A
5182	2	A
5184	3	M
5197	2	A
5200	2	M
5201	2	A
5208	2	A
5211	2	A
5213	2	A
5216	2	M
5217	2	A
5225	2	A
5225	3	M
5228	3	M
5228	3	M
5242	2	M
5251	2	M
5258	2	M
5269	2	A
5278	2	A
5285	2	A
5285	2	A
5287	3	M
5299	4	M
5300	2	A
5308	2	A
5318	2	M
5321	2	A
5322	4	M
5334	2	M
5352	2	A
5358	2	A
5359	2	A
5363	3	M
5365	2	A
5368	2	M
5388	3	M
5389	2	A
5395	3	M
5398	2	A
5398	4	M
5402	2	A
5412	2	A
5416	2	A
5418	3	M
5423	2	A
5424	2	A
5432	2	M
5435	2	M
5437	4	M
5458	3	M
5466	4	M
5475	2	M
5479	2	M
5489	2	A
5507	2	A
5524	2	M
5527	2	A
5530	2	A
5565	2	A
5569	4	M
5569	2	M
5578	3	M
5585	3	M
5591	2	A
5603	3	M
5611	4	M
5612	2	A
5628	3	M
5632	4	M
5647	3	M
5654	3	M
5658	3	M
5666	2	A
5666	3	M
5666	2	M
5667	2	A
5675	3	M
5678	2	A
5679	2	M
5690	3	M
5690	3	M
5690	2	M
5690	2	M
5699	4	M
5704	2	A
5706	2	A
5707	4	M
5713	2	M
5713	2	M
5716	2	A
5718	4	M
5733	2	A
5737	3	M
5748	2	A
5756	2	M
5765	3	M
5766	4	M
5770	2	A
5775	3	M
5791	2	A
5793	2	A
5804	2	A
5809	2	A
5809	2	A
5809	3	M
5809	4	M
5809	2	M
5817	2	A
5818	2	M
5820	4	M
5820	2	M
5821	2	M
5832	2	M
5833	3	M
5836	2	A
5843	2	A
5844	2	M
5849	2	A
5853	2	A
5858	2	A
5870	2	A
5871	4	M
5875	4	M
5879	3	M
5880	2	A
5880	2	A
5884	2	A
5885	2	A
5886	2	M
5890	3	M
5892	4	M
5899	3	M
5902	3	M
5906	2	A
5907	3	M
5910	3	M
5920	3	M
5923	3	M
5925	2	M
5934	2	M
5936	2	M
5939	3	M
5940	3	M
5948	2	A
5951	4	M
5953	2	A
5982	3	M
5986	2	A
6015	4	M
6021	2	A
6023	2	M
6026	3	M
6035	2	A
6036	2	A
6036	4	M
6045	2	M
6047	2	A
6052	2	A
6057	3	M
6059	4	M
6060	2	A
6080	2	A
6081	3	M
6082	2	A
6083	2	A
6083	2	A
6096	2	A
6096	3	M
6099	4	M
6099	4	M
6102	3	M
6109	2	M
6117	2	A
6119	3	M
6119	2	M
6127	2	A
6128	2	A
6128	4	M
6128	2	M
6134	2	M
6143	2	A
6150	2	M
6156	4	M
6161	2	M
6167	3	M
6177	3	M
6177	2	M
6178	3	M
6185	2	M
6186	2	A
6188	2	M
6196	2	A
6197	3	M
6198	4	M
6201	2	M
6213	2	A
6215	2	M
6216	2	M
6217	2	M
6218	4	M
6219	2	A
6225	2	M
6227	4	M
6231	2	M
6232	2	A
6233	2	A
6235	2	M
6239	3	M
6241	2	M
6256	4	M
6274	2	A
6287	2	A
6296	2	A
6299	2	M
6300	2	A
6315	3	M
6315	4	M
6316	3	M
6322	2	M
6334	3	M
6335	4	M
6336	2	A
6339	4	M
6344	2	A
6350	2	A
6354	2	M
6357	3	M
6365	2	A
6380	2	A
6381	2	A
6381	2	A
6393	2	A
6395	3	M
6398	2	A
6402	2	A
6405	2	M
6408	2	A
6415	2	A
6425	3	M
6426	2	M
6436	2	A
6444	4	M
6446	2	M
6447	2	M
6453	3	M
6456	2	A
6456	2	M
6463	2	A
6465	2	A
6468	2	A
6490	3	M
6498	4	M
6507	2	M
6515	2	A
6522	2	M
6527	4	M
6530	2	A
6540	3	M
6543	2	A
6543	2	M
6543	2	M
6548	3	M
6548	3	M
6559	3	M
6572	2	A
6573	2	A
6580	3	M
6582	2	A
6588	2	A
6588	2	A
6588	3	M
6588	2	M
6603	2	M
6604	2	M
6607	3	M
6610	3	M
6621	2	A
6621	2	A
6622	3	M
6624	3	M
6624	4	M
6627	4	M
6630	2	A
6631	3	M
6633	3	M
6633	2	M
6642	2	A
6644	2	M
6661	3	M
6671	3	M
6678	3	M
6685	2	A
6686	2	A
6691	2	A
6705	3	M
6706	2	M
6712	2	A
6717	2	A
6727	3	M
6736	2	A
6743	4	M
6744	4	M
6761	3	M
6761	2	M
6772	2	M
6791	2	M
6797	3	M
6804	2	A
6807	4	M
6810	2	A
6819	2	A
6840	2	A
6841	2	M
6842	2	M
6846	2	A
6846	2	A
6847	2	A
6849	2	M
6852	3	M
6852	3	M
6852	4	M
6872	2	A
6872	3	M
6874	3	M
6876	3	M
6897	4	M
6903	2	A
6908	2	A
6914	2	A
6915	2	M
6919	4	M
6937	2	A
6940	3	M
6946	2	M
6948	2	A
6956	2	M
6971	2	M
6975	4	M
6980	3	M
6980	2	M
6981	2	M
6983	4	M
6999	2	A
6999	3	M
7001	2	A
7001	3	M
7001	2	M
7022	4	M
7024	2	M
7027	3	M
7048	2	M
7065	3	M
7077	2	A
7079	2	A
7080	2	M
7081	2	A
7081	2	M
7084	2	A
7088	2	A
7088	3	M
7088	3	M
7097	2	A
7097	4	M
7099	3	M
7107	2	A
7114	3	M
7119	4	M
7121	2	A
7121	2	A
7121	2	A
7121	3	M
7136	2	A
7140	2	A
7141	3	M
7147	2	A
7148	2	M
7151	2	A
7154	2	M
7156	2	A
7161	2	M
7162	3	M
7164	4	M
7178	4	M
7182	2	M
7183	2	A
7184	2	M
7191	3	M
7195	3	M
